Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3MmRfG64qt04Efx9gK9Ec8,"72X6FHxaShda0XeQw3vbeF","Dagger","Souvlaki","Slowdive",1993,218253,60,spotify:user:prancingoctopus,2023-12-04T00:34:53Z,"alternative rock,dream pop,reading indie,shoegaze",0.506,0.212,8,-21.046,0,0.0325,0.625,0.918,0.117,0.265,146.355,4
6bpq1jGkVz66Q3LYeoXdjZ,"7jVv8c5Fj3E9VhNjxT4snq,5cj0lLjcoR7YOSnhnX0Po5","SCOOP (feat. Doja Cat)","MONTERO","Lil Nas X,Doja Cat",2021-09-17,174164,65,spotify:user:prancingoctopus,2023-12-04T00:34:57Z,"lgbtq+ hip hop,dance pop,pop",0.841,0.527,6,-8.116,1,0.149,0.0427,0.00000154,0.12,0.582,163.975,4
07kBp5VuebubsozpQd3nyK,"4UXqAaa6dQYAk18Lv7PEgX","Thriller","Infinity On High","Fall Out Boy",2007-01-01,209720,53,spotify:user:prancingoctopus,2023-12-04T00:35:04Z,"emo,modern rock,pop,rock",0.375,0.901,2,-3.388,1,0.106,0.00734,0.00000168,0.315,0.327,178.895,4
4ajO9x4L9MOUld14nFVjqu,"4QkSD9TRUnMtI8Fq1jXJJe","Static Buzz","Habit","Snail Mail",2016-07-12,316906,38,spotify:user:prancingoctopus,2023-12-04T00:35:18Z,"art pop,baltimore indie,bubblegrunge,indie pop,indie rock",0.387,0.846,7,-4.805,1,0.0361,0.347,0.209,0.127,0.48,128.693,3
6t87wHYpHlTwOctOS6GKXa,"4UXqAaa6dQYAk18Lv7PEgX","G.I.N.A.S.F.S.","Infinity On High","Fall Out Boy",2007-01-01,203080,53,spotify:user:prancingoctopus,2023-12-04T00:35:29Z,"emo,modern rock,pop,rock",0.378,0.961,2,-3.069,1,0.0892,0.00152,0.00000487,0.189,0.727,178.064,4
0bPiyfCmBIWqDDQZ6KqFXu,"6lcwlkAjBPSKnFBZjjZFJs","Change","Trick","Alex G",2012-11-05,124333,65,spotify:user:prancingoctopus,2023-12-04T00:35:41Z,"philly indie,pov: indie",0.667,0.314,9,-14.966,0,0.0479,0.961,0.78,0.108,0.322,92.384,4
52UcjsM15hjCQAUbTW2hy1,"3G3Gdm0ZRAOxLrbyjfhii5","Only Shallow","Loveless","my bloody valentine",1991-11-04,257519,56,spotify:user:prancingoctopus,2023-12-04T00:35:47Z,"alternative rock,dream pop,noise pop,shoegaze",0.138,0.691,0,-7.976,1,0.0443,0.000377,0.786,0.0895,0.36,170.342,4
6axU2kItgEGSXqsOAIpMI4,"5iFEjq22lxpgvzhpblcc68","Wave Goodbye","Slaughterhouse","Ty Segall Band",2012-06-26,273346,33,spotify:user:prancingoctopus,2023-12-04T00:35:55Z,"garage pop,indie garage rock,neo-psychedelic,noise pop",0.196,0.73,4,-5.915,1,0.0681,0.0000291,0.799,0.352,0.299,150.184,4
0JrGRG6Z6NDWDvloAEhCad,"18H0sAptzdwid08XGg1Lcj","Government Trash","The Physical World","Death From Above 1979",2014-09-09,180173,22,spotify:user:prancingoctopus,2023-12-04T00:36:04Z,"canadian rock,dance-punk,garage rock,indietronica,modern alternative rock,modern rock",0.192,0.972,0,-3.501,1,0.168,0.0000469,0.203,0.699,0.214,214.838,4
2ZqTtndqAZDRAWw2vgZwQK,"20JZFwl6HVl6yg8a4H3ZqK","But It's Better If You Do","A Fever You Can't Sweat Out","Panic! At The Disco",2005-09-27,205752,59,spotify:user:prancingoctopus,2023-12-04T00:36:11Z,"modern rock,pop",0.467,0.848,9,-3.063,0,0.0716,0.0617,0,0.29,0.674,170.038,4
3ko9jEHNt4O5fjKN65ULJp,"66CXWjxzNUsdJxJ2JdwvnR","shut up","Positions","Ariana Grande",2020-10-30,157710,60,spotify:user:prancingoctopus,2023-12-04T00:36:25Z,"pop",0.499,0.462,0,-5.308,1,0.0312,0.801,0,0.0946,0.599,127.698,4
2Tc9VznHtQUmfOgE3L1RdN,"3N8Hy6xQnQv1F1XCiyGQqA","If You Can't Hang","Let's Cheers To This","Sleeping With Sirens",2011-05-09,250240,68,spotify:user:prancingoctopus,2023-12-04T00:36:32Z,"neon pop punk,pop emo,pop punk,screamo",0.394,0.975,2,-3.533,0,0.315,0.00151,0,0.118,0.466,192.021,4
2pONuBYwWrNm9jcJH6hmPc,"7FBcuc1gsnv6Y1nwFtNRCb","Sleep","The Black Parade","My Chemical Romance",2006-10-23,283466,60,spotify:user:prancingoctopus,2023-12-04T00:36:43Z,"emo,modern rock,pop punk,pov: indie,rock",0.188,0.952,0,-4.499,1,0.201,0.00138,0.000856,0.381,0.152,155.973,4
6Im9k8u9iIzKMrmV7BWtlF,"66CXWjxzNUsdJxJ2JdwvnR","34+35","Positions","Ariana Grande",2020-10-30,173710,80,spotify:user:prancingoctopus,2023-12-04T00:36:48Z,"pop",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,4
1SvET7grrtsHT0CkyJjJcZ,"47zz7sob9NUcODy0BTDvKx","Is It a Crime","The Best of Sade","Sade",1994-10-31,381560,60,spotify:user:prancingoctopus,2023-12-04T00:36:55Z,"british soul,sophisti-pop",0.45,0.376,5,-10.398,0,0.033,0.223,0.00489,0.184,0.542,122.427,3
1ZJwYEoiXeY4XaIOpbQYh4,"3N8Hy6xQnQv1F1XCiyGQqA","Your Nickle Ain't Worth My Dime","Let's Cheers To This","Sleeping With Sirens",2011-05-09,168040,45,spotify:user:prancingoctopus,2023-12-04T00:37:02Z,"neon pop punk,pop emo,pop punk,screamo",0.575,0.956,4,-3.443,0,0.0517,0.000453,0,0.353,0.665,116.022,4
2d6m2F4I7wCuAKtSsdhh83,"7FBcuc1gsnv6Y1nwFtNRCb","Famous Last Words","The Black Parade","My Chemical Romance",2006-10-23,299226,75,spotify:user:prancingoctopus,2023-12-04T00:37:09Z,"emo,modern rock,pop punk,pov: indie,rock",0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4
3FP8A246XpuafFofRhDlWG,"4IliztYDlfMvzQzbx50o60","I'm So Sick","Flyleaf","Flyleaf",2006-01-01,175880,70,spotify:user:prancingoctopus,2023-12-04T00:37:13Z,"alternative metal,christian alternative rock,nu metal,post-grunge",0.429,0.96,10,-4.261,1,0.0914,0.0000646,0.00000627,0.102,0.233,153.932,4
4A065x9kJt955eGVqf813g,"64tNsm6TnZe2zpcMVMOoHL","Them Bones (2022 Remaster)","Dirt (2022 Remaster)","Alice In Chains",1992-09-29,149466,72,spotify:user:prancingoctopus,2023-12-04T00:37:18Z,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock",0.159,0.946,9,-5.756,1,0.0629,0.0235,0.00000806,0.387,0.309,165.014,1
3VA4sjTMSTTF02hFGmlpJh,"74XFHRwlV6OrjEM0A2NCMF","crushcrushcrush","Riot!","Paramore",2007-06-11,189373,67,spotify:user:prancingoctopus,2023-12-04T00:37:25Z,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",0.631,0.793,1,-4.086,0,0.0468,0.000218,0.0000565,0.0976,0.648,136.96,4
4j1OTpSF5ejqYPKwqHvlzM,"33yje3hgpNfdXpqdJQcrt9","Drunk II","Patience","Mannequin Pussy",2019-06-21,268695,50,spotify:user:prancingoctopus,2023-12-04T00:37:35Z,"bubblegrunge,indie punk,modern hardcore,modern power pop,riot grrrl",0.473,0.958,7,-3.67,1,0.0372,0.0000411,0.425,0.0793,0.47,136.022,4
1Bv3h7Vc4AaYA2BcSM3rVd,"74XFHRwlV6OrjEM0A2NCMF","All I Wanted","Brand New Eyes","Paramore",2009-09-28,225786,75,spotify:user:prancingoctopus,2023-12-04T00:37:40Z,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",0.494,0.723,6,-4.559,0,0.0441,0.0192,0.0322,0.134,0.152,144.036,4
1H0yDK57cwQ51e7vQcRzmR,"3BYXi96LqI8TwNljFKE0DZ","Before the World Was Big","Before The World Was Big","Girlpool",2015-06-02,141190,44,spotify:user:prancingoctopus,2023-12-04T00:37:49Z,"bubblegrunge,countrygaze,indie punk,riot grrrl",0.67,0.185,2,-8.377,1,0.0702,0.63,0,0.117,0.455,100.361,4
28MOE4pVk5uN3wBDGBacET,"2KEqzdPS7M5YwGmiuPTdr5","Love Me 4 Me","SAWAYAMA","Rina Sawayama",2020-04-17,192101,44,spotify:user:prancingoctopus,2023-12-04T00:38:02Z,"art pop,electropop,escape room,indie pop",0.503,0.842,0,-4.181,1,0.0434,0.0633,0,0.0651,0.403,106.93,4
27NovPIUIRrOZoCHxABJwK,"7jVv8c5Fj3E9VhNjxT4snq,2LIk90788K0zvyj2JJVwkJ","INDUSTRY BABY (feat. Jack Harlow)","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X,Jack Harlow",2021-07-23,212000,80,spotify:user:prancingoctopus,2023-12-04T00:38:11Z,"lgbtq+ hip hop,deep underground hip hop,kentucky hip hop,pop rap,rap",0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,4
6kZqCqD1r08sJAQ1TjuEpM,"5FwydyGVcsQllnM4xM6jw4","Never Meant","American Football","American Football",1999-09-14,268333,63,spotify:user:prancingoctopus,2023-12-04T00:38:21Z,"alternative emo,dreamo,emo,math rock,midwest emo",0.434,0.808,0,-6.601,1,0.0359,0.0233,0.0111,0.153,0.422,144.292,4
0KbMjhlUH1xUGDgeIQzLsn,"07UJz804RJxqNvxFXC3h9H","Duo","Duo","Sam Gellaitry",2021-04-15,126700,50,spotify:user:prancingoctopus,2023-12-04T00:38:27Z,"future bass,scottish electronic,vapor twitch",0.805,0.7,10,-3.064,0,0.155,0.0547,0,0.04,0.832,127.034,4
6ICtYhjPU0GFkR1jZk5UrN,"33yje3hgpNfdXpqdJQcrt9","Fear/+/Desire","Patience","Mannequin Pussy",2019-06-21,215998,35,spotify:user:prancingoctopus,2023-12-04T00:38:32Z,"bubblegrunge,indie punk,modern hardcore,modern power pop,riot grrrl",0.516,0.87,2,-4.463,1,0.0284,0.000143,0.419,0.127,0.348,113.704,4
367cuwagb3IgRoZqR727qA,"5iFEjq22lxpgvzhpblcc68","I Bought My Eyes","Slaughterhouse","Ty Segall Band",2012-06-26,226560,27,spotify:user:prancingoctopus,2023-12-04T00:38:40Z,"garage pop,indie garage rock,neo-psychedelic,noise pop",0.15,0.919,5,-6.341,1,0.0623,0.000345,0.498,0.458,0.375,173.605,4
0xFEpNfqtoBgXeaUDwN6el,"33yje3hgpNfdXpqdJQcrt9","Patience","Patience","Mannequin Pussy",2019-06-21,132917,43,spotify:user:prancingoctopus,2023-12-04T00:38:49Z,"bubblegrunge,indie punk,modern hardcore,modern power pop,riot grrrl",0.466,0.984,7,-3.198,1,0.0601,0.000252,0.0327,0.479,0.147,97.549,4
1BMu5TWvalAGpi5jlhFEBb,"7jVv8c5Fj3E9VhNjxT4snq","THE ART OF REALIZATION","MONTERO","Lil Nas X",2021-09-17,24005,10,spotify:user:prancingoctopus,2023-12-04T00:38:56Z,"lgbtq+ hip hop",0.519,0.464,10,-18.957,0,0.56,0.905,0,0.448,0.287,109.744,4
6ldvycovpfJ2PUQhGPfMkE,"3rWZHrfrsPBxVy692yAIxF,4lPl9gqgox3JDiaJ1yklKh","XTRA feat. Tierra Whack","lately I feel EVERYTHING","WILLOW,Tierra Whack",2021-07-16,141393,44,spotify:user:prancingoctopus,2023-12-04T00:39:02Z,"afrofuturism,pop,post-teen pop,pov: indie,alternative r&b",0.29,0.763,3,-4.92,1,0.0515,0.0129,0.000104,0.128,0.372,167.893,4
7DKyodwS3DcdkqmwlzDJZx,"0wNZvrIMNUCs24G0wFg2D6","HELLLLHOOOOLE","WORRY.","Jeff Rosenstock",2016-10-14,105994,36,spotify:user:prancingoctopus,2023-12-04T00:39:11Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.328,0.621,9,-5.87,0,0.0488,0.0546,0,0.225,0.426,78.94,4
6s0w7lSvo6YZNNenG9LWMT,"5LMPXUMhWXshBPjrqvZOfv","Hunting For Sport","Greatest Hits","Remo Drive",2017-03-17,235825,33,spotify:user:prancingoctopus,2023-12-04T00:39:17Z,"alternative emo,bubblegrunge,emo",0.426,0.827,8,-6.659,0,0.0989,0.000431,0.000184,0.29,0.236,135.247,4
6s5v3XCDifgf8im0N3JokX,"33yje3hgpNfdXpqdJQcrt9","High Horse","Patience","Mannequin Pussy",2019-06-21,178392,33,spotify:user:prancingoctopus,2023-12-04T00:39:51Z,"bubblegrunge,indie punk,modern hardcore,modern power pop,riot grrrl",0.361,0.234,0,-9.1,1,0.0305,0.0233,0.345,0.113,0.0517,99.692,4
4pmU8AtVu9qU40Xd9zjEfA,"4UXqAaa6dQYAk18Lv7PEgX","A Little Less Sixteen Candles, A Little More Touch Me","From Under The Cork Tree","Fall Out Boy",2005-05-03,169026,67,spotify:user:prancingoctopus,2023-12-04T00:39:56Z,"emo,modern rock,pop,rock",0.538,0.889,7,-3.586,1,0.0596,0.00704,0,0.312,0.696,133.044,4
3JR2RztQcOjUQGQSybxDIO,"7jVv8c5Fj3E9VhNjxT4snq,3PhoLpVuITZKcymswpck5b","ONE OF ME (feat. Elton John)","MONTERO","Lil Nas X,Elton John",2021-09-17,161666,55,spotify:user:prancingoctopus,2023-12-04T00:40:03Z,"lgbtq+ hip hop,glam rock,mellow gold,piano rock,rock",0.708,0.598,3,-4.969,0,0.0617,0.202,0,0.183,0.561,144.09,4
0e8nrvls4Qqv5Rfa2UhqmO,"7jVv8c5Fj3E9VhNjxT4snq","THATS WHAT I WANT","MONTERO","Lil Nas X",2021-09-17,143901,82,spotify:user:prancingoctopus,2023-12-04T00:40:09Z,"lgbtq+ hip hop",0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981,4
3GGkqI7lQTP1D6CtymwnHZ,"2kCcBybjl3SAtIcwdWpUe3","Fingers","Come Over When You're Sober, Pt. 2","Lil Peep",2018-11-09,182893,59,spotify:user:prancingoctopus,2023-12-04T00:40:17Z,"cloud rap,emo rap,lgbtq+ hip hop",0.546,0.835,0,-6.399,1,0.0501,0.0123,0.326,0.103,0.423,133.986,4
0nw959PgfwNAa52eMkGo02,"24M8W1AklCxyWTKjrJZDQ8","Fingers","It Looks Sad.","It Looks Sad.",2019-12-06,268626,44,spotify:user:prancingoctopus,2023-12-04T00:40:21Z,"alternative emo,charlotte nc indie,emo,midwest emo,north carolina emo",0.366,0.847,11,-3.627,0,0.0418,0.0071,0.514,0.103,0.365,160.118,4
35mvY5S1H3J2QZyna3TFe0,"66CXWjxzNUsdJxJ2JdwvnR","positions","Positions","Ariana Grande",2020-10-30,172324,83,spotify:user:prancingoctopus,2023-12-04T00:40:27Z,"pop",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,4
57BrRMwf9LrcmuOsyGilwr,"6XyY86QOPPrYVGvF9ch6wz","Crawling","Hybrid Theory (Bonus Edition)","Linkin Park",2000-10-24,208960,81,spotify:user:prancingoctopus,2023-12-04T00:40:34Z,"alternative metal,nu metal,post-grunge,rap metal,rock",0.58,0.702,4,-5.565,1,0.0337,0.0466,0.0000032,0.536,0.299,105.076,4
1ZLtE9tSJdaUiIJ9YoKHQe,"74XFHRwlV6OrjEM0A2NCMF","Decode","Decode","Paramore",2008-11-04,261959,75,spotify:user:prancingoctopus,2023-12-04T00:40:38Z,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,4
2xblSnfljXfjA3nw7ZmSO5,"3rWZHrfrsPBxVy692yAIxF","Lipstick","Lipstick / t r a n s p a r e n t s o u l","WILLOW",2021-06-25,191935,33,spotify:user:prancingoctopus,2023-12-04T00:40:48Z,"afrofuturism,pop,post-teen pop,pov: indie",0.535,0.791,2,-6.138,0,0.0502,0.00133,0.000377,0.101,0.219,89.941,4
5jVP7lv9i0lLowrV0N7Mxu,"3GLx1rqsRp2jtViyRo3Qvz","Nothing That Is Was Ever Meant to Be","Flowers","Little Kid",2016-08-26,451922,7,spotify:user:prancingoctopus,2023-12-04T00:40:59Z,"small room",0.53,0.602,2,-6.726,1,0.0264,0.311,0.37,0.619,0.759,77.279,4
3Uq4qJtHelUQNEBRE7lC1I,"3ztRX1UoIOsFqpD7dB6R8O","will i get cancelled if i write a song called, if you were a man you'd be so cancelled","FREE I.H: This Is Not the One You've Been Waiting For","illuminati hotties",2020-07-17,74746,37,spotify:user:prancingoctopus,2023-12-04T00:41:04Z,"bubblegrunge",0.637,0.927,6,-3.136,1,0.0835,0.0158,0,0.12,0.715,124.239,4
2cViIXIe8Pbd1sOJExMJlK,"7FBcuc1gsnv6Y1nwFtNRCb","Cemetery Drive","Three Cheers for Sweet Revenge","My Chemical Romance",2004-06-08,188066,65,spotify:user:prancingoctopus,2023-12-04T00:41:14Z,"emo,modern rock,pop punk,pov: indie,rock",0.548,0.888,1,-4.861,0,0.0362,0.000902,0.00172,0.0943,0.655,115.993,4
5sr7mtcaTjlqUDHaqbAJnW,"18H0sAptzdwid08XGg1Lcj","Never Swim Alone","Outrage! Is Now","Death From Above 1979",2017-09-08,154470,35,spotify:user:prancingoctopus,2023-12-04T00:41:22Z,"canadian rock,dance-punk,garage rock,indietronica,modern alternative rock,modern rock",0.464,0.824,1,-5.217,1,0.306,0.00468,0.0337,0.198,0.521,165.932,4
34eF4BoV8FPk0uhAAoqU7h,"7jVv8c5Fj3E9VhNjxT4snq","SUN GOES DOWN","SUN GOES DOWN","Lil Nas X",2021-05-21,168275,61,spotify:user:prancingoctopus,2023-12-04T00:41:37Z,"lgbtq+ hip hop",0.551,0.636,2,-6.798,1,0.054,0.0837,0.00000428,0.112,0.148,174.065,4
7fd3aMiuwHWKsTdZafjOfZ,"2uYWxilOVlUdk4oV9DvwqK","A Pearl","Be the Cowboy","Mitski",2018-08-17,156145,76,spotify:user:prancingoctopus,2023-12-04T00:41:46Z,"brooklyn indie,pov: indie",0.295,0.637,8,-4.043,1,0.0288,0.0496,0.0236,0.112,0.221,84.551,4
7yEWHAjDOOWKxjOAsvt64b,"18H0sAptzdwid08XGg1Lcj","Modern Guy","Is 4 Lovers","Death From Above 1979",2021-03-26,209902,33,spotify:user:prancingoctopus,2023-12-04T00:42:05Z,"canadian rock,dance-punk,garage rock,indietronica,modern alternative rock,modern rock",0.425,0.951,10,-7.324,0,0.088,0.0000244,0.00526,0.413,0.394,105.106,3
5QgTKvM6D8CHB5YBnKkiBh,"18H0sAptzdwid08XGg1Lcj","Moonlight","Outrage! Is Now","Death From Above 1979",2017-09-08,190822,39,spotify:user:prancingoctopus,2023-12-04T00:42:22Z,"canadian rock,dance-punk,garage rock,indietronica,modern alternative rock,modern rock",0.49,0.944,0,-4.573,0,0.0679,0.0000593,0.0249,0.68,0.289,145.024,4
2drtd6SptpMJ1KylMQ7mrE,"4wXchxfTTggLtzkoUhO86Q","circle the drain","color theory","Soccer Mommy",2020-02-28,280213,58,spotify:user:prancingoctopus,2023-12-04T00:42:29Z,"art pop,bubblegrunge,indie pop,indie rock,small room",0.482,0.79,9,-5.221,1,0.038,0.303,0.00028,0.1,0.47,169.064,4
5UPBpSqBxZzMFQmdMtYOee,"090VebphoycdEyH165iMqc","If You Go Away (Ne Me Quitte Pas)","Diamonds: The Best of Shirley Bassey","Shirley Bassey",1988-05-23,275106,27,spotify:user:prancingoctopus,2023-12-04T00:42:36Z,"adult standards,easy listening",0.348,0.224,6,-12.275,0,0.077,0.798,0,0.171,0.164,173.498,4
5QxsyWK3UfLgEPTaAb5Xgq,"2lZkXWxkZsZzBocxMjN1or","Killed By An Angel","The Rising Tide","Sunny Day Real Estate",2000-06-20,295533,43,spotify:user:prancingoctopus,2023-12-04T00:42:44Z,"emo,emo punk,midwest emo,post-hardcore",0.345,0.912,9,-5.363,1,0.0546,0.000646,0.00122,0.109,0.391,140.859,4
5VJ3TBLhxLYGVGAYJYq45B,"33yje3hgpNfdXpqdJQcrt9","Cream","Patience","Mannequin Pussy",2019-06-21,115805,38,spotify:user:prancingoctopus,2023-12-04T00:42:54Z,"bubblegrunge,indie punk,modern hardcore,modern power pop,riot grrrl",0.408,0.995,9,-2.492,1,0.0817,0.00000288,0.163,0.108,0.162,148.018,4
3Jb2GxWZ8T3smByFUoGf8O,"0r1fPI0b5FqLNZd9Fe0PKk","Goes Black","Eighteen Hours of Static","Big Ups",2013,141560,26,spotify:user:prancingoctopus,2023-12-04T00:43:02Z,"brooklyn indie,indie punk",0.377,0.976,6,-3.686,0,0.217,0.000107,0.0936,0.142,0.264,116.062,4
4s9PCsU3wUBim5BMyzTdgp,"5VnYwYnG7QmpzQtxyubIwh","Ignorant Piece of Shit","Songs About Leaving","Carissa's Wierd",2010-10-12,194560,44,spotify:user:prancingoctopus,2023-12-04T00:43:11Z,"dream pop,melancholia,seattle indie,slowcore",0.237,0.719,6,-5.936,1,0.0309,0.259,0.128,0.15,0.578,87.001,4
7Dx9Z6Aon1qPS2N0rHSWTe,"66CXWjxzNUsdJxJ2JdwvnR","just like magic","Positions","Ariana Grande",2020-10-30,149900,68,spotify:user:prancingoctopus,2023-12-04T00:43:18Z,"pop",0.719,0.607,8,-5.156,1,0.165,0.08,0,0.125,0.464,128.006,4
5GkQIP5mWPi4KZLLXeuFTT,"66CXWjxzNUsdJxJ2JdwvnR,5cj0lLjcoR7YOSnhnX0Po5","motive (with Doja Cat)","Positions","Ariana Grande,Doja Cat",2020-10-30,167989,77,spotify:user:prancingoctopus,2023-12-04T00:43:24Z,"pop,dance pop",0.789,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.661,116.965,4
1Kx5LdJPpqRXKUUHBu9CTe,"5zaXYwewAXedKNCff45U5l","The Look Of Love","The Look Of Love","Dusty Springfield",1967-12,216266,49,spotify:user:prancingoctopus,2023-12-04T00:43:30Z,"adult standards,british invasion,soul,vocal jazz",0.577,0.296,6,-12.634,0,0.0298,0.605,0.0000355,0.0978,0.311,95.463,4
32umfTzGdXsWOTNaRGR5hd,"2KEqzdPS7M5YwGmiuPTdr5","Akasaka Sad","SAWAYAMA","Rina Sawayama",2020-04-17,182194,47,spotify:user:prancingoctopus,2023-12-04T00:43:34Z,"art pop,electropop,escape room,indie pop",0.666,0.912,0,-4.097,1,0.147,0.14,0.0000698,0.374,0.477,144.956,4
1RIgnPLmupN5JRcncTDUTO,"5LMPXUMhWXshBPjrqvZOfv","Crash Test Rating","Greatest Hits","Remo Drive",2017-03-17,154030,42,spotify:user:prancingoctopus,2023-12-04T00:43:43Z,"alternative emo,bubblegrunge,emo",0.466,0.877,7,-4.174,1,0.172,0.000474,0,0.406,0.566,120.178,4
2n6Q4EEnQGhqikpO8bNAtD,"0Raaw7kr1Vzat4ZvHzjsJR","From The Gallows","RAZZMATAZZ","I DONT KNOW HOW BUT THEY FOUND ME",2020-10-23,162591,53,spotify:user:prancingoctopus,2023-12-04T00:43:49Z,"alt z,pov: indie",0.395,0.54,6,-6.439,1,0.0472,0.392,0.000169,0.43,0.336,104.549,3
0oPnyCLqcn2ZNzwy5pLKDR,"0FRKTwQSToXpCxYMhyUzYY","Holy Fucking Shit: 40,000","Deathconsciousness","Have A Nice Life",2008-01-01,386500,55,spotify:user:prancingoctopus,2023-12-04T00:43:59Z,"blackgaze,doomgaze,dream pop,nu gaze",0.427,0.388,0,-11.005,0,0.0332,0.89,0.96,0.268,0.139,122.274,4
