Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5MdnfdvcaFJ4GjMhcNGCgA,"5k3NfhEeZHpouIGDpjKOPo","EVA-02","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,120400,32,spotify:user:prancingoctopus,2023-12-04T00:18:19Z,"anime score,japanese soundtrack",0.463,0.592,5,-9.529,1,0.0408,0.336,0.938,0.144,0.332,107.897,4
57NlbktHxqdLbjaTxaPpwA,"1HxXNvsraqrsgfmju1yKk8","Coals","Sports","Modern Baseball",2012-11-27,131536,44,spotify:user:prancingoctopus,2023-12-04T00:18:24Z,"alternative emo,emo,philly indie,pov: indie",0.554,0.124,9,-9.997,1,0.0442,0.887,0.000333,0.112,0.31,113.933,4
60AjiXk85ac0dnSEYsYbqI,"5k3NfhEeZHpouIGDpjKOPo","Rei II","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,176600,41,spotify:user:prancingoctopus,2023-12-04T00:18:31Z,"anime score,japanese soundtrack",0.201,0.211,9,-18.589,0,0.0395,0.913,0.955,0.106,0.0448,80.696,3
6budN5vldcVJeILrcFLG5W,"5k3NfhEeZHpouIGDpjKOPo","Next Episode","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,32933,37,spotify:user:prancingoctopus,2023-12-04T00:18:45Z,"anime score,japanese soundtrack",0.406,0.64,5,-8.689,1,0.0606,0.00167,0.975,0.152,0.234,145.705,3
4oS0jmMzKWHhOzp3BOTfJg,"6USv9qhCn6zfxlBQIYJ9qs","Politics & Violence","Politics & Violence","Dominic Fike",2020-07-09,197846,42,spotify:user:prancingoctopus,2023-12-04T00:18:53Z,"alternative pop rock,pov: indie",0.379,0.561,9,-6.451,1,0.0608,0.481,0.0113,0.11,0.148,189.542,4
6TBEvIBdVzWe96X0Bai39D,"33yje3hgpNfdXpqdJQcrt9","Romantic","Romantic","Mannequin Pussy",2016-10-28,159920,55,spotify:user:prancingoctopus,2023-12-04T00:18:59Z,"bubblegrunge,indie punk,modern hardcore,modern power pop,riot grrrl",0.303,0.586,7,-7.46,1,0.0315,0.00205,0.000675,0.332,0.297,92.246,4
36RGU7buus2UUtrPZ78hkR,"2KEqzdPS7M5YwGmiuPTdr5","Cherry","Cherry","Rina Sawayama",2018-08-14,205224,54,spotify:user:prancingoctopus,2023-12-04T00:19:06Z,"art pop,electropop,escape room,indie pop",0.576,0.79,3,-3.463,1,0.0509,0.0129,0.00000469,0.344,0.629,102.033,4
1ghvzmzpx2nnrbx7wtpMgo,"5cj0lLjcoR7YOSnhnX0Po5","Cyber Sex","Hot Pink","Doja Cat",2019-11-07,165733,70,spotify:user:prancingoctopus,2023-12-04T00:19:12Z,"dance pop,pop",0.917,0.657,8,-5.716,1,0.0921,0.318,0.00000362,0.0754,0.818,131.03,4
4EivmOT13NMpNSfTKn9p4s,"5cj0lLjcoR7YOSnhnX0Po5,13y7CgLHjMVRMDqxdx0Xdo","Like That (feat. Gucci Mane)","Hot Pink","Doja Cat,Gucci Mane",2019-11-07,163173,76,spotify:user:prancingoctopus,2023-12-04T00:19:52Z,"dance pop,pop,atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",0.879,0.498,4,-6.027,0,0.18,0.239,0,0.0967,0.405,106.044,4
536AHhbPqZXKW8mMLNSwU7,"63GTn25wbdRNX3ijCHvYxD","the cool","the yunahon mixtape","Oso Oso",2018-01-25,173979,33,spotify:user:prancingoctopus,2023-12-04T00:20:03Z,"alternative emo,bubblegrunge,emo,indie punk,midwest emo",0.533,0.793,10,-6.356,1,0.0578,0.00049,0.0865,0.33,0.548,144.965,4
43bYs8QkPdCdy5esfnmU1T,"2KEqzdPS7M5YwGmiuPTdr5","Comme Des Garçons (Like The Boys)","SAWAYAMA","Rina Sawayama",2020-04-17,181506,60,spotify:user:prancingoctopus,2023-12-04T00:20:10Z,"art pop,electropop,escape room,indie pop",0.724,0.715,0,-3.776,1,0.116,0.0246,0.00276,0.441,0.645,119.162,4
2a7RBnWkLIfGhfF8B8qgXq,"6s3PbveUJMvMwZHyQUAPV4","Longing","Fervor","j^p^n",2016-03-02,99000,28,spotify:user:prancingoctopus,2023-12-04T00:20:25Z,"",0.54,0.543,3,-9.931,0,0.42,0.484,0.0194,0.609,0.693,159.962,4
6kZqCqD1r08sJAQ1TjuEpM,"5FwydyGVcsQllnM4xM6jw4","Never Meant","American Football","American Football",1999-09-14,268333,63,spotify:user:prancingoctopus,2023-12-04T00:20:33Z,"alternative emo,dreamo,emo,math rock,midwest emo",0.434,0.808,0,-6.601,1,0.0359,0.0233,0.0111,0.153,0.422,144.292,4
3Dv1eDb0MEgF93GpLXlucZ,"5cj0lLjcoR7YOSnhnX0Po5","Say So","Hot Pink","Doja Cat",2019-11-07,237893,79,spotify:user:prancingoctopus,2023-12-04T00:20:38Z,"dance pop,pop",0.787,0.673,11,-4.583,0,0.159,0.264,0.00000335,0.0904,0.779,110.962,4
35UO6dWrEPLmeSVXtAysS4,"6lcwlkAjBPSKnFBZjjZFJs","Hope","House of Sugar","Alex G",2019-09-13,156614,59,spotify:user:prancingoctopus,2023-12-04T00:20:48Z,"philly indie,pov: indie",0.553,0.596,6,-5.427,1,0.026,0.329,0.469,0.118,0.414,98.95,4
4EtAAU2KwDE7oU6Rj0wCTJ,"1HxXNvsraqrsgfmju1yKk8","Hope","Couples Therapy","Modern Baseball",2015-10-30,232534,41,spotify:user:prancingoctopus,2023-12-04T00:20:56Z,"alternative emo,emo,philly indie,pov: indie",0.508,0.575,6,-5.736,1,0.0626,0.0192,0,0.13,0.393,118.557,4
4p9iQNEmsIGkB6eG8Val8n,"6lcwlkAjBPSKnFBZjjZFJs","Mary","Trick","Alex G",2012-11-05,197733,76,spotify:user:prancingoctopus,2023-12-04T00:21:02Z,"philly indie,pov: indie",0.693,0.467,4,-9.558,0,0.043,0.0497,0.452,0.107,0.402,105.955,4
4ajO9x4L9MOUld14nFVjqu,"4QkSD9TRUnMtI8Fq1jXJJe","Static Buzz","Habit","Snail Mail",2016-07-12,316906,38,spotify:user:prancingoctopus,2023-12-04T00:21:11Z,"art pop,baltimore indie,bubblegrunge,indie pop,indie rock",0.387,0.846,7,-4.805,1,0.0361,0.347,0.209,0.127,0.48,128.693,3
3zb6SWbtSON0DGs7xPibeY,"1HxXNvsraqrsgfmju1yKk8","Fine, Great","You're Gonna Miss It All","Modern Baseball",2014-02-11,148047,59,spotify:user:prancingoctopus,2023-12-04T00:21:18Z,"alternative emo,emo,philly indie,pov: indie",0.61,0.738,3,-5.949,1,0.0609,0.0595,0,0.062,0.748,131.994,4
3AtEkj1pxweVauwy3lBaSr,"4pwqNyMSvuv7VOhQBdjB6Q","jasmine","unexpected","eevee",2016-02-10,148071,39,spotify:user:prancingoctopus,2023-12-04T00:21:24Z,"japanese chillhop,lo-fi beats",0.728,0.0324,7,-13.788,1,0.38,0.948,0.891,0.12,0.404,76.984,4
1xLs8Mu1QEVbGCpyHQ2r2U,"6USv9qhCn6zfxlBQIYJ9qs","Why","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,139906,72,spotify:user:prancingoctopus,2023-12-04T00:21:33Z,"alternative pop rock,pov: indie",0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,4
63guTqlCMP66ifj7ZdmQe4,"5k3NfhEeZHpouIGDpjKOPo","BAREFOOT IN THE PARK","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,157026,46,spotify:user:prancingoctopus,2023-12-04T00:21:40Z,"anime score,japanese soundtrack",0.414,0.464,1,-14.587,1,0.0342,0.833,0.938,0.107,0.56,125.933,4
1H0yDK57cwQ51e7vQcRzmR,"3BYXi96LqI8TwNljFKE0DZ","Before the World Was Big","Before The World Was Big","Girlpool",2015-06-02,141190,44,spotify:user:prancingoctopus,2023-12-04T00:21:47Z,"bubblegrunge,countrygaze,indie punk,riot grrrl",0.67,0.185,2,-8.377,1,0.0702,0.63,0,0.117,0.455,100.361,4
2KRxJ2TgYjlf5WaltolK5C,"4QkSD9TRUnMtI8Fq1jXJJe","Thinning","Habit","Snail Mail",2016-07-12,203746,48,spotify:user:prancingoctopus,2023-12-04T00:21:55Z,"art pop,baltimore indie,bubblegrunge,indie pop,indie rock",0.405,0.957,4,-4.326,1,0.051,0.324,0.779,0.101,0.734,132.374,4
2IhNiST8ZiY4KPcPSBzMcB,"5XE0fiZWGbq9TcSuWwJ1fA","[oops]","[oops]","potsu",2017-05-17,142182,62,spotify:user:prancingoctopus,2023-12-04T00:22:06Z,"japanese chillhop,lo-fi beats,lo-fi rap",0.851,0.264,0,-13.558,1,0.0788,0.53,0.217,0.138,0.635,68.988,4
1VJwtWR6z7SpZRwipI12be,"5cj0lLjcoR7YOSnhnX0Po5","Candy","Amala","Doja Cat",2018-03-30,190920,75,spotify:user:prancingoctopus,2023-12-04T00:22:16Z,"dance pop,pop",0.689,0.516,8,-5.857,1,0.0444,0.513,0,0.163,0.209,124.876,4
1KglJGMDqfFWt4YWyZpYuc,"6lcwlkAjBPSKnFBZjjZFJs","Candy","Rules","Alex G",2012-01-15,197426,52,spotify:user:prancingoctopus,2023-12-04T00:22:20Z,"philly indie,pov: indie",0.541,0.419,4,-9.236,1,0.0293,0.5,0.824,0.108,0.48,113.606,3
0DvqAXyoA7zRB8wgH0DjRO,"6yby1ACnfwVigbSSaH3kEQ","Ji-Eun's Sunset","Neon Impasse","City Girl",2018-07-02,168813,54,spotify:user:prancingoctopus,2023-12-04T00:22:31Z,"",0.931,0.517,4,-8.476,1,0.106,0.0923,0.816,0.114,0.172,118.024,4
7f5trao56t7sB7f14QDTmp,"5cj0lLjcoR7YOSnhnX0Po5,5LHRHt1k9lMyONurDHEdrp","Juicy","Hot Pink","Doja Cat,Tyga",2019-11-07,203093,71,spotify:user:prancingoctopus,2023-12-04T00:22:37Z,"dance pop,pop,hip hop,pop rap,rap,trap",0.785,0.652,0,-2.607,1,0.0668,0.102,0,0.0697,0.484,170.024,4
1EoVCnzOgZ7vzkiLOMAyg4,"6s3PbveUJMvMwZHyQUAPV4","Pure","Unkind","j^p^n",2018-02-08,148571,20,spotify:user:prancingoctopus,2023-12-04T00:22:51Z,"",0.571,0.493,11,-10.46,1,0.311,0.209,0.0127,0.125,0.127,168.117,4
0byw9oyQKnZ1fUWHfLQ9Wq,"1QAJqy2dA3ihHBFIHRphZj","Pure","Cry","Cigarettes After Sex",2019-10-25,254626,62,spotify:user:prancingoctopus,2023-12-04T00:22:59Z,"ambient pop,dream pop,el paso indie,shoegaze",0.537,0.211,6,-13.477,0,0.0312,0.557,0.804,0.101,0.0399,134.475,3
2BlH4rNgJNTuURjKkSKnWz,"5LMPXUMhWXshBPjrqvZOfv","Song of the Summer","Pop Music","Remo Drive",2018-03-09,190926,24,spotify:user:prancingoctopus,2023-12-04T00:23:13Z,"alternative emo,bubblegrunge,emo",0.429,0.94,11,-5.955,1,0.0571,0.000298,0.0000269,0.165,0.677,82.447,4
5eStu4K63j7t3ZWGGUKR7X,"6Jrxnp0JgqmeUX1veU591p","Starstruck","Santigold","Santigold",2008-04-29,234613,39,spotify:user:prancingoctopus,2023-12-04T00:23:29Z,"alternative dance,art pop,indietronica,neo-synthpop",0.616,0.576,4,-4.548,0,0.0325,0.00958,0.0000197,0.114,0.315,145.073,4
4kNuJFUCuUYwvb3Cz0ngAX,"6s3PbveUJMvMwZHyQUAPV4","Wrong","Unkind","j^p^n",2018-02-08,184199,34,spotify:user:prancingoctopus,2023-12-04T00:23:37Z,"",0.601,0.333,8,-9.881,1,0.0318,0.826,0.735,0.0969,0.11,89.99,4
54IbnYEdA3ymfxv07WgN3b,"1U1el3k54VvEUzo3ybLPlM","Your Teeth In My Neck","Isolation","Kali Uchis",2018-04-06,186181,69,spotify:user:prancingoctopus,2023-12-04T00:23:45Z,"colombian pop",0.853,0.604,3,-5.794,0,0.0511,0.0696,0.00000165,0.135,0.86,116,4
0ZSi9mvlgNoBMWhYSeWsZz,"6O4EGCCb6DoIiR6B1QCQgp","Fading","Outer Peace","Toro y Moi",2019-01-18,197057,38,spotify:user:prancingoctopus,2023-12-04T00:24:01Z,"chillwave,hypnagogic pop,indie soul,indietronica",0.741,0.673,1,-8.263,0,0.187,0.0755,0.241,0.0929,0.683,122.064,4
4A47nHEgN6z3BXpOdwX0Bd,"0AJltdSFgxM1li4ad74mIJ","Fading","Dog Bless","Gulfer",2018-03-02,155486,38,spotify:user:prancingoctopus,2023-12-04T00:24:06Z,"5th wave emo,canadian indie,diy emo,midwest emo",0.563,0.869,0,-4.452,1,0.0459,0.19,0.000109,0.317,0.561,107.974,4
7oV1btBA4MYfN7GE7Xu9Sx,"6USv9qhCn6zfxlBQIYJ9qs","Joe Blazey","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,162309,53,spotify:user:prancingoctopus,2023-12-04T00:24:37Z,"alternative pop rock,pov: indie",0.551,0.492,10,-7.8,0,0.409,0.651,0.000184,0.322,0.602,121.523,4
18ZVV1nrNgPo9jUbrMcRxk,"1pYfLGXAVd7pEvLlbKJV0S","Lake Acuity","Hidden Gem: Lo-Fi/Chillwave, Vol. 2","AlmightyArceus",2020-04-10,224391,30,spotify:user:prancingoctopus,2023-12-04T00:25:05Z,"lo-fi vgm,otacore",0.505,0.339,5,-21.33,1,0.0314,0.765,0.883,0.149,0.552,89.983,3
6Vdb2b4goEtPxI1DUTS98A,"1HxXNvsraqrsgfmju1yKk8","The Old Gospel Choir","You're Gonna Miss It All","Modern Baseball",2014-02-11,153082,43,spotify:user:prancingoctopus,2023-12-04T00:25:16Z,"alternative emo,emo,philly indie,pov: indie",0.422,0.635,10,-7.065,1,0.0529,0.00639,0.000001,0.0832,0.284,116.684,4
2oOXIlgbNfUO4oPYiUIf6c,"3m1IaEwT7D9hFKOfpz5VHk","4 [bump]","BLESS Vol. 2","[bsd.u]",2018-07-11,64719,43,spotify:user:prancingoctopus,2023-12-04T00:25:25Z,"chillhop,japanese chillhop,lo-fi beats",0.826,0.391,0,-10.978,1,0.498,0.969,0.025,0.114,0.813,79.139,4
0bPiyfCmBIWqDDQZ6KqFXu,"6lcwlkAjBPSKnFBZjjZFJs","Change","Trick","Alex G",2012-11-05,124333,65,spotify:user:prancingoctopus,2023-12-04T00:25:35Z,"philly indie,pov: indie",0.667,0.314,9,-14.966,0,0.0479,0.961,0.78,0.108,0.322,92.384,4
3XHrTm6WE2BOHafLwTT3GR,"1FWybrAwiSa0zKibdLfZZr","Eyes on Fire","Life Of A Ghost","Blue Foundation",2007-09-24,302826,69,spotify:user:prancingoctopus,2023-12-04T00:25:42Z,"dream pop",0.544,0.383,3,-10.143,0,0.0334,0.67,0.00204,0.125,0.367,145.025,4
1NlWBpNYAnFT7gMGyC0Y1M,"294lNTPZfdqyzt8qnxmFiL,6U3ybJ9UHNKEdsH7ktGBZ7","Sandstorm (feat. JID)","The Jungle Is The Only Way Out","Mereba,JID",2019-02-27,179026,63,spotify:user:prancingoctopus,2023-12-04T00:25:51Z,"alternative r&b,hip hop,pop rap,rap,underground hip hop",0.637,0.512,2,-10.027,1,0.0978,0.59,0.000464,0.0712,0.33,109.492,5
6wh61ZuwyFfS9DD6EJCov4,"6s3PbveUJMvMwZHyQUAPV4","Springtime","Mercy","j^p^n",2016-04-25,120000,44,spotify:user:prancingoctopus,2023-12-04T00:25:59Z,"",0.582,0.227,5,-12.543,1,0.0846,0.534,0,0.297,0.433,119.98,3
2M0IWOmIi079R1MaPVlOW3,"7qbvNcfTfckhCNM8NiR8nN","Falling in Love Again","Never Hungover Again","Joyce Manor",2014-07-22,148120,55,spotify:user:prancingoctopus,2023-12-04T00:26:07Z,"alternative emo,dreamo,emo,indie punk,lo-fi emo",0.335,0.936,2,-2.056,1,0.0797,0.00175,0.00000481,0.14,0.436,177.422,4
36zqSzaPzQWZYDCNm1klgY,"6lcwlkAjBPSKnFBZjjZFJs","Gretel","House of Sugar","Alex G",2019-09-13,190218,52,spotify:user:prancingoctopus,2023-12-04T00:26:15Z,"philly indie,pov: indie",0.449,0.875,8,-6.172,1,0.041,0.118,0.469,0.29,0.43,140.078,4
49TIT8O6KR9rdfgVBwdbac,"2jgPkn6LuUazBoBk6vvjh5","Summertime","Begin Here","The Zombies",1965-04-30,137733,59,spotify:user:prancingoctopus,2023-12-04T00:26:26Z,"baroque pop,british invasion,classic rock,folk rock,psychedelic rock",0.317,0.453,9,-8.161,0,0.0337,0.907,0.00195,0.113,0.398,178.734,3
3jGYt4gshAbEIt2GQ02P9e,"72udTJKu1pGovvS9aCYGMI","Summertime","Loop Daddy","Marc Rebillet",2018-10-17,159428,33,spotify:user:prancingoctopus,2023-12-04T00:26:32Z,"",0.884,0.841,6,-7.941,0,0.129,0.00392,0.000886,0.126,0.766,134.578,4
72pf2aNtLx4dFDzyhrDgBe,"5LMPXUMhWXshBPjrqvZOfv","Summertime","Greatest Hits","Remo Drive",2017-03-17,224162,31,spotify:user:prancingoctopus,2023-12-04T00:26:37Z,"alternative emo,bubblegrunge,emo",0.61,0.692,2,-7.18,1,0.0315,0.000737,0.000275,0.308,0.441,134.989,3
6pan2rDVvM8Z0c70szJryt,"6N4HlHINMvoTyAL0yhBUCk","When It Rains","Ipanema","Saib",2015-04-28,153623,51,spotify:user:prancingoctopus,2023-12-04T00:26:53Z,"chillhop,japanese chillhop,lo-fi beats",0.793,0.575,8,-11.019,1,0.135,0.298,0.0305,0.11,0.746,135.435,4
1TWNKyNQOBfNUkWWs7FooF,"2KEqzdPS7M5YwGmiuPTdr5","XS","SAWAYAMA","Rina Sawayama",2020-04-17,201060,61,spotify:user:prancingoctopus,2023-12-04T00:26:58Z,"art pop,electropop,escape room,indie pop",0.635,0.929,2,-3.256,0,0.146,0.0854,0.00000114,0.0822,0.59,117.039,4
3f3HHRPF5vAo90GwdpDMaQ,"3C8RpaI3Go0yFF9whvKoED","Because I’m Me","Wildflower","The Avalanches",2016-07-08,252800,57,spotify:user:prancingoctopus,2023-12-04T00:27:10Z,"australian alternative rock,australian dance,collage pop,electronica,indietronica,new rave,psychedelic hip hop",0.472,0.805,8,-5.793,1,0.086,0.0491,0.0162,0.337,0.512,94.922,4
6hd1EIB3Cmh4QKQFXfOc7R,"6s3PbveUJMvMwZHyQUAPV4","Imperial","Prodigal","j^p^n",2016-03-31,93658,55,spotify:user:prancingoctopus,2023-12-04T00:27:17Z,"",0.385,0.454,3,-7.863,1,0.238,0.236,0.0852,0.483,0.397,102.309,4
7AzlLxHn24DxjgQX73F9fU,"4Gso3d4CscCijv0lmajZWs","No Idea","Heaven Or Hell","Don Toliver",2020-03-13,154424,82,spotify:user:prancingoctopus,2023-12-04T00:27:24Z,"pop rap,rap,trap",0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
0HKr9aqzHBsVNnsUCdH4bw,"2KEqzdPS7M5YwGmiuPTdr5","STFU!","SAWAYAMA","Rina Sawayama",2020-04-17,203994,53,spotify:user:prancingoctopus,2023-12-04T00:27:30Z,"art pop,electropop,escape room,indie pop",0.493,0.93,2,-1.88,1,0.0506,0.0000607,0.00102,0.0635,0.489,98.065,4
7cMFjxhbXBpOlais7KMF3j,"4tZwfgrHOc3mvqYlEYSvVi","Voyager","Discovery","Daft Punk",2001-03-12,227866,64,spotify:user:prancingoctopus,2023-12-04T00:27:37Z,"electro,filter house,rock",0.669,0.743,7,-11.488,1,0.0494,0.288,0.805,0.309,0.28,119.881,4
3CFLz9Enes0cQksNSNLlXy,"6y80I9YZi4DOpbaSUlL725","Wen Uuu","Vacation - Single","Shlohmo",2012-02-07,233793,40,spotify:user:prancingoctopus,2023-12-04T00:27:44Z,"downtempo,electronica,future garage,glitch,instrumental hip hop,wonky",0.674,0.655,10,-6.574,1,0.0413,0.471,0.842,0.0965,0.0598,174.02,4
4vwEz8K8Z2COiJ3N9G9Ypv,"5LMPXUMhWXshBPjrqvZOfv","Art School","Greatest Hits","Remo Drive",2017-03-17,195639,45,spotify:user:prancingoctopus,2023-12-04T00:27:51Z,"alternative emo,bubblegrunge,emo",0.558,0.942,1,-5.571,0,0.0453,0.000486,0.000106,0.225,0.488,159.888,4
66vv7zJWgrSgteTJw53zVY,"1U0sIzpRtDkvu1hXXzxh60","Blue Light","Take Me Apart","Kelela",2017-10-06,216892,36,spotify:user:prancingoctopus,2023-12-04T00:28:03Z,"afrofuturism,alternative r&b,escape room,experimental r&b",0.554,0.638,10,-9.238,0,0.0561,0.131,0.0116,0.34,0.27,123.146,4
6tJ6jkPJTKEarwzoveoKk9,"5LMPXUMhWXshBPjrqvZOfv","Blue Ribbon","Pop Music","Remo Drive",2018-03-09,143962,37,spotify:user:prancingoctopus,2023-12-04T00:28:12Z,"alternative emo,bubblegrunge,emo",0.584,0.92,1,-5.951,1,0.0557,0.000979,0.000009,0.127,0.565,138.043,4
4sYbZjRCyaFqCtJ2Uvfh8B,"6USv9qhCn6zfxlBQIYJ9qs","Chicken Tenders","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,170405,60,spotify:user:prancingoctopus,2023-12-04T00:28:21Z,"alternative pop rock,pov: indie",0.746,0.741,11,-5.459,1,0.0567,0.268,0,0.644,0.72,119.983,4
2AO68isFdmr9zTW1zIIpah,"5k3NfhEeZHpouIGDpjKOPo","I. SHINJI","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,122360,38,spotify:user:prancingoctopus,2023-12-04T00:28:30Z,"anime score,japanese soundtrack",0.38,0.314,5,-10.594,0,0.032,0.88,0.949,0.0976,0.169,120.689,3
1llY5gzWqdAjm1Hscr4kwn,"6lcwlkAjBPSKnFBZjjZFJs","Mis","Rules","Alex G",2012-01-15,200680,51,spotify:user:prancingoctopus,2023-12-04T00:28:42Z,"philly indie,pov: indie",0.536,0.328,0,-11.404,1,0.034,0.804,0.318,0.165,0.105,61.204,4
0E9W4ZDAl2ceQSJI8TOgOS,"5k3NfhEeZHpouIGDpjKOPo","MISATO","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,92066,45,spotify:user:prancingoctopus,2023-12-04T00:28:47Z,"anime score,japanese soundtrack",0.615,0.563,0,-11.731,1,0.03,0.0307,0.000287,0.216,0.864,150.102,4
1DkmJVewL6x54cCfuFjFtn,"5k3NfhEeZHpouIGDpjKOPo","RITSUKO","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,183666,32,spotify:user:prancingoctopus,2023-12-04T00:28:52Z,"anime score,japanese soundtrack",0.612,0.174,0,-17.916,1,0.0381,0.809,0.964,0.088,0.185,96.12,4
0dbg1bN08ycCPvsgT9JZLF,"4QkSD9TRUnMtI8Fq1jXJJe","The 2nd Most Beautiful Girl In The World","The 2nd Most Beautiful Girl In The World","Snail Mail",2019-06-23,133466,47,spotify:user:prancingoctopus,2023-12-04T00:29:00Z,"art pop,baltimore indie,bubblegrunge,indie pop,indie rock",0.311,0.876,3,-4.23,1,0.0332,0.000112,0.00166,0.239,0.917,164.345,4
7LOR8Rdc5n2EkduOXZeTp6,"6s3PbveUJMvMwZHyQUAPV4","Amend","Spoils","j^p^n",2016-07-30,104150,65,spotify:user:prancingoctopus,2023-12-04T00:29:10Z,"",0.383,0.563,1,-9.648,1,0.255,0.535,0.0000322,0.196,0.584,158.512,3
79sNv43hSIujIRVOZo3dBs,"1HxXNvsraqrsgfmju1yKk8","Breathing In Stereo","Holy Ghost","Modern Baseball",2016-05-13,103305,37,spotify:user:prancingoctopus,2023-12-04T00:29:20Z,"alternative emo,emo,philly indie,pov: indie",0.268,0.773,2,-6.206,1,0.0902,0.0000498,0,0.178,0.706,109.138,3
