Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
086myS9r57YsLbJpU0TgK9,"7Ln80lUS6He07XvHI8qqHH","Why'd You Only Call Me When You're High?","AM","Arctic Monkeys",2013-09-09,161123,90,spotify:user:prancingoctopus,2023-12-03T21:29:08Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.691,0.631,2,-6.478,1,0.0368,0.0483,0.0000113,0.104,0.8,92.004,4
2AT8iROs4FQueDv2c8q2KE,"7Ln80lUS6He07XvHI8qqHH","R U Mine?","AM","Arctic Monkeys",2013-09-09,201726,84,spotify:user:prancingoctopus,2023-12-03T21:29:16Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.288,0.758,6,-5.692,0,0.0371,0.00616,0,0.303,0.619,97.094,4
7e8utCy2JlSB8dRHKi49xM,"7Ln80lUS6He07XvHI8qqHH","Fluorescent Adolescent","Favourite Worst Nightmare (Standard Version)","Arctic Monkeys",2007-04-24,173493,73,spotify:user:prancingoctopus,2023-12-03T21:29:25Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.646,0.813,6,-5.29,0,0.0288,0.00178,0.0000226,0.144,0.821,112.115,4
3czdA0j4iaLDJJCoT5D8iP,"7Ln80lUS6He07XvHI8qqHH","Don't Sit Down 'Cause I've Moved Your Chair","Suck It and See","Arctic Monkeys",2011-06-06,183506,64,spotify:user:prancingoctopus,2023-12-03T21:29:35Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.434,0.912,9,-5.148,1,0.0451,0.0191,0.278,0.326,0.315,119.729,4
2fyIS6GXMgUcSv4oejx63f,"7Ln80lUS6He07XvHI8qqHH","Mardy Bum","Whatever People Say I Am, That's What I'm Not","Arctic Monkeys",2006-01-29,175440,77,spotify:user:prancingoctopus,2023-12-03T21:29:41Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.634,0.599,2,-5.447,1,0.0365,0.0288,0,0.197,0.312,112.215,4
5rTIpPWeO0IL4HWlGWrz5G,"7Ln80lUS6He07XvHI8qqHH","Brianstorm","Favourite Worst Nightmare (Standard Version)","Arctic Monkeys",2007-04-24,170253,62,spotify:user:prancingoctopus,2023-12-03T21:29:48Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.421,0.98,1,-4.229,1,0.212,0.0000839,0.00125,0.237,0.435,165.193,4
0Zh3tKIphLOvQux4dA6PFZ,"7FBcuc1gsnv6Y1nwFtNRCb","Mama","The Black Parade","My Chemical Romance",2006-10-23,279026,69,spotify:user:prancingoctopus,2023-12-03T21:29:53Z,"emo,modern rock,pop punk,pov: indie,rock",0.236,0.799,4,-5.167,0,0.0939,0.0136,0,0.0948,0.303,208.951,4
1Eolhana7nKHYpcYpdVcT5,"776Uo845nYHJpNaStv1Ds4","Little Wing","Axis: Bold As Love","Jimi Hendrix",1967-12-01,145746,74,spotify:user:prancingoctopus,2023-12-03T21:30:00Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,4
2pONuBYwWrNm9jcJH6hmPc,"7FBcuc1gsnv6Y1nwFtNRCb","Sleep","The Black Parade","My Chemical Romance",2006-10-23,283466,60,spotify:user:prancingoctopus,2023-12-03T21:30:16Z,"emo,modern rock,pop punk,pov: indie,rock",0.188,0.952,0,-4.499,1,0.201,0.00138,0.000856,0.381,0.152,155.973,4
64ICrhXuANvFTmJutuZJ1k,"776Uo845nYHJpNaStv1Ds4","Somewhere","People, Hell & Angels","Jimi Hendrix",2013,245760,47,spotify:user:prancingoctopus,2023-12-03T21:30:27Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.371,0.695,2,-7.428,1,0.0851,0.0131,0.00275,0.301,0.577,146.69,4
0RO9W1xJoUEpq5MEelddFb,"36QJpDe2go2KgaRleHCDTp","Stairway to Heaven - Remaster","Led Zeppelin IV (Remaster)","Led Zeppelin",1971-11-08,482830,64,spotify:user:prancingoctopus,2023-12-03T21:30:34Z,"album rock,classic rock,hard rock,rock",0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4
2TfSHkHiFO4gRztVIkggkE,"4UXqAaa6dQYAk18Lv7PEgX","Sugar, We're Goin Down","From Under The Cork Tree","Fall Out Boy",2005-05-03,229093,80,spotify:user:prancingoctopus,2023-12-03T21:30:43Z,"emo,modern rock,pop,rock",0.494,0.842,7,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011,4
2d6m2F4I7wCuAKtSsdhh83,"7FBcuc1gsnv6Y1nwFtNRCb","Famous Last Words","The Black Parade","My Chemical Romance",2006-10-23,299226,75,spotify:user:prancingoctopus,2023-12-03T21:30:51Z,"emo,modern rock,pop punk,pov: indie,rock",0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4
40DwUg5zPX8H23WpTdD2iW,"7Ln80lUS6He07XvHI8qqHH","You're So Dark","One For The Road","Arctic Monkeys",2013-12-09,182751,62,spotify:user:prancingoctopus,2023-12-03T21:31:06Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.484,0.649,11,-7.479,0,0.0561,0.258,0.0116,0.0898,0.838,151.537,4
0GgN4MhR5GKn5IcKN0e0rG,"7FBcuc1gsnv6Y1nwFtNRCb","Cancer","The Black Parade","My Chemical Romance",2006-10-23,142973,73,spotify:user:prancingoctopus,2023-12-03T21:31:14Z,"emo,modern rock,pop punk,pov: indie,rock",0.457,0.515,4,-4.31,1,0.0261,0.358,0,0.278,0.222,74.984,4
3Dg1BK3rHo6mCvzSO2b9Ct,"4UXqAaa6dQYAk18Lv7PEgX","America's Suitehearts","Folie à Deux","Fall Out Boy",2008-12-10,214133,52,spotify:user:prancingoctopus,2023-12-03T21:31:21Z,"emo,modern rock,pop,rock",0.483,0.931,2,-3.439,1,0.044,0.00826,0,0.107,0.645,160.05,4
7nzsY8vlnKdvGOEE0rjAXZ,"7Ln80lUS6He07XvHI8qqHH","Arabella","AM","Arctic Monkeys",2013-09-09,207356,79,spotify:user:prancingoctopus,2023-12-03T21:31:28Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.579,0.558,2,-6.986,1,0.0895,0.0202,0.00000126,0.212,0.506,179.949,4
0pdp3VrR4WQaswf0GyT0Y0,"7Ln80lUS6He07XvHI8qqHH","Dangerous Animals","Humbug","Arctic Monkeys",2009-08-20,210666,57,spotify:user:prancingoctopus,2023-12-03T21:31:36Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.34,0.922,3,-5.189,1,0.18,0.0129,0.00000239,0.226,0.532,125.363,4
5H6Jp0syB5yEPk7SWYdlmk,"776Uo845nYHJpNaStv1Ds4","The Wind Cries Mary","Are You Experienced","Jimi Hendrix",1967-05-12,200733,64,spotify:user:prancingoctopus,2023-12-03T21:31:42Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.499,0.495,5,-10.508,1,0.0501,0.348,0.0286,0.2,0.339,80.086,4
7ABWRukVQcXrIrDKDx5Gek,"7Ln80lUS6He07XvHI8qqHH","Only Ones Who Know","Favourite Worst Nightmare (Standard Version)","Arctic Monkeys",2007-04-24,181480,60,spotify:user:prancingoctopus,2023-12-03T21:31:49Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.257,0.409,7,-10.828,0,0.0363,0.899,0.00293,0.109,0.0794,145.759,5
4pmU8AtVu9qU40Xd9zjEfA,"4UXqAaa6dQYAk18Lv7PEgX","A Little Less Sixteen Candles, A Little More Touch Me","From Under The Cork Tree","Fall Out Boy",2005-05-03,169026,67,spotify:user:prancingoctopus,2023-12-03T21:31:56Z,"emo,modern rock,pop,rock",0.538,0.889,7,-3.586,1,0.0596,0.00704,0,0.312,0.696,133.044,4
7ewT0nLFkMD8ONbRibePr9,"4UXqAaa6dQYAk18Lv7PEgX","I Don't Care - Single Version","Folie à Deux","Fall Out Boy",2008-12-10,214493,64,spotify:user:prancingoctopus,2023-12-03T21:32:04Z,"emo,modern rock,pop,rock",0.55,0.938,11,-3.556,0,0.0522,0.00171,0.0000218,0.555,0.433,133.99,4
2aoo2jlRnM3A0NyLQqMN2f,"776Uo845nYHJpNaStv1Ds4","All Along the Watchtower","Electric Ladyland","Jimi Hendrix",1968-10-25,240800,78,spotify:user:prancingoctopus,2023-12-03T21:32:11Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.438,0.805,8,-6.237,1,0.0624,0.00255,0.0000569,0.0842,0.564,113.253,4
4wMR4fRKMTyUJG6VAsmccv,"7Ln80lUS6He07XvHI8qqHH","Riot Van","Whatever People Say I Am, That's What I'm Not","Arctic Monkeys",2006-01-29,134933,63,spotify:user:prancingoctopus,2023-12-03T21:32:18Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.593,0.333,9,-14.342,1,0.046,0.358,0,0.245,0.258,103.537,4
4IfuZ9xX1OALsFnaP2K17O,"6gTr8eNlkKvFqOHMO8HyMF","Baby, You Ain't Looking Right","It's Raceday... And Your Pu..Y Is Gut!!!","PowerSolo",2004-08-03,121213,30,spotify:user:prancingoctopus,2023-12-03T21:32:30Z,"aarhus indie,cowpunk,danish alternative rock,danish punk",0.454,0.958,11,-2.798,0,0.0916,0.0401,0.269,0.34,0.662,98.751,4
6wVWJl64yoTzU27EI8ep20,"7Ln80lUS6He07XvHI8qqHH","Crying Lightning","Humbug","Arctic Monkeys",2009-08-20,224826,74,spotify:user:prancingoctopus,2023-12-03T21:32:48Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.498,0.885,4,-4.423,0,0.0461,0.0148,0.00041,0.239,0.67,106.719,4
7vJRHZP1PuNwjUcoCsWlul,"70cRZdQywnSFp9pnc2WTCE","Old Friends","Bookends","Simon & Garfunkel",1968-04-03,155373,49,spotify:user:prancingoctopus,2023-12-03T21:33:02Z,"classic rock,folk,folk rock,melancholia,mellow gold,rock,soft rock",0.202,0.176,1,-16.425,0,0.0343,0.756,0.000303,0.113,0.3,152.633,3
6wNUBZNWFxdUGof6vkaykE,"7Ln80lUS6He07XvHI8qqHH","One For The Road","AM","Arctic Monkeys",2013-09-09,206051,71,spotify:user:prancingoctopus,2023-12-03T21:33:10Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.415,0.668,0,-6.849,1,0.036,0.212,0.0615,0.27,0.842,180.048,4
51H2y6YrNNXcy3dfc3qSbA,"5a2EaR3hamoenG9rDuVn8j","When Doves Cry","Purple Rain","Prince",1984-06-25,352906,72,spotify:user:prancingoctopus,2023-12-03T21:33:17Z,"funk,funk rock,minneapolis sound,rock,synth funk",0.729,0.989,9,-4.613,0,0.049,0.0102,0.0000445,0.443,0.84,126.47,4
3Yh64aiu2ANBwDFztyPDkT,"776Uo845nYHJpNaStv1Ds4","Have You Ever Been (To Electric Ladyland)","Electric Ladyland","Jimi Hendrix",1968-10-25,130039,54,spotify:user:prancingoctopus,2023-12-03T21:33:27Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.43,0.498,10,-9.203,0,0.0618,0.23,0.000164,0.113,0.655,73.104,4
3YfS47QufnLDFA71FUsgCM,"70cRZdQywnSFp9pnc2WTCE","The Sound of Silence","The Singer","Simon & Garfunkel",2012-08-28,184786,64,spotify:user:prancingoctopus,2023-12-03T21:33:38Z,"classic rock,folk,folk rock,melancholia,mellow gold,rock,soft rock",0.535,0.225,6,-13.865,1,0.0301,0.869,0.00000157,0.0988,0.338,107.384,4
3AydAydLzyyZutA0375XIz,"5BvJzeQpmsdsFp4HGUYUEx","A-Punk","Vampire Weekend","Vampire Weekend",2008-01-29,137760,71,spotify:user:prancingoctopus,2023-12-03T21:33:47Z,"baroque pop,chamber pop,garage rock,indie rock,indietronica,modern rock",0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,4
7f1ljYFKKfNKaec4IS6M7I,"7Ln80lUS6He07XvHI8qqHH","Catapult","Cornerstone","Arctic Monkeys",2009-11-17,206944,37,spotify:user:prancingoctopus,2023-12-03T21:33:55Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.483,0.937,9,-7.832,0,0.0759,0.000212,0,0.295,0.673,150.998,4
3u16Clmxz7dJpnQWXXynok,"7Ln80lUS6He07XvHI8qqHH","Dance Little Liar","Humbug","Arctic Monkeys",2009-08-20,283493,60,spotify:user:prancingoctopus,2023-12-03T21:34:02Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.538,0.607,1,-9.133,0,0.0352,0.0586,0.769,0.0975,0.543,100.158,4
2DUgs8J0E7EnPfx7Q3T4BQ,"3kZdsaTYgaaolNxpnJ4iDe","Flickers","We Are Rising","Son Lux",2011-03-28,295882,41,spotify:user:prancingoctopus,2023-12-03T21:34:08Z,"abstract hip hop",0.325,0.333,10,-9.796,0,0.036,0.417,0.229,0.128,0.0676,104.953,4
11DdPGqDsM3ux1gVAqUIln,"7Ln80lUS6He07XvHI8qqHH","Balaclava","Favourite Worst Nightmare (Standard Version)","Arctic Monkeys",2007-04-24,167440,55,spotify:user:prancingoctopus,2023-12-03T21:34:14Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.417,0.824,11,-4.524,0,0.105,0.00168,0.0000809,0.343,0.642,137.836,4
6fBwVe6udYdnRqwqo06if8,"5a2EaR3hamoenG9rDuVn8j","I Would Die 4 U","Purple Rain","Prince",1984-06-25,178986,61,spotify:user:prancingoctopus,2023-12-03T21:34:21Z,"funk,funk rock,minneapolis sound,rock,synth funk",0.731,0.75,2,-10.457,1,0.0321,0.0862,0.000388,0.202,0.639,135.406,4
0J3CHAStO3pNGTnYnxKZod,"776Uo845nYHJpNaStv1Ds4","If 6 Was 9","Axis: Bold As Love","Jimi Hendrix",1967-12-01,334520,50,spotify:user:prancingoctopus,2023-12-03T21:34:32Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.39,0.648,8,-9.789,1,0.137,0.00428,0.0531,0.689,0.493,103.496,3
3RHHXwyRtskFx87sX80xEy,"7Ln80lUS6He07XvHI8qqHH","Potion Approaching","Humbug","Arctic Monkeys",2009-08-20,212133,55,spotify:user:prancingoctopus,2023-12-03T21:34:43Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.421,0.758,4,-8.945,0,0.0429,0.0062,0.0673,0.0905,0.767,103.659,4
2AxCeJ6PSsBYiTckM0HLY7,"776Uo845nYHJpNaStv1Ds4","Voodoo Child (Slight Return)","Electric Ladyland","Jimi Hendrix",1968-10-25,313373,69,spotify:user:prancingoctopus,2023-12-03T21:34:49Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,4
2LzbtRoiTJdrqA567ZhSRo,"7xSEQmlssbeoIUdQ0HFjUT,64WqSGPXrSf1YbxoimVNbd,0n9VWV8iDO1Pi0yN9wTVxk","Cabaret: If You Could See Her (The Gorilla Song)","Cabaret (Original Broadway Cast Recording)","John Kander,Joel Grey,Harold Hastings",1966,173133,15,spotify:user:prancingoctopus,2023-12-03T21:34:58Z,"broadway,show tunes,vintage broadway",0.512,0.28,8,-12.434,0,0.0657,0.809,0,0.0945,0.536,120.449,4
1ntxpzIUbSsizvuAy6lTYY,"776Uo845nYHJpNaStv1Ds4","Crosstown Traffic","Electric Ladyland","Jimi Hendrix",1968-10-25,146573,62,spotify:user:prancingoctopus,2023-12-03T21:35:08Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.486,0.963,0,-5.586,0,0.129,0.248,0.00000239,0.158,0.533,113.133,4
0a7BloCiNzLDD9qSQHh5m7,"4UXqAaa6dQYAk18Lv7PEgX","Dance, Dance","From Under The Cork Tree","Fall Out Boy",2005-05-03,180266,79,spotify:user:prancingoctopus,2023-12-03T21:35:15Z,"emo,modern rock,pop,rock",0.622,0.961,11,-3.198,0,0.154,0.00523,0,0.0854,0.449,114.452,4
0iOZM63lendWRTTeKhZBSC,"70cRZdQywnSFp9pnc2WTCE","Mrs. Robinson - From The Graduate Soundtrack","Bookends","Simon & Garfunkel",1968-04-03,244026,77,spotify:user:prancingoctopus,2023-12-03T21:35:22Z,"classic rock,folk,folk rock,melancholia,mellow gold,rock,soft rock",0.606,0.457,6,-14.035,0,0.0497,0.713,0.0000253,0.0747,0.813,92.033,4
1iir1dMidSGRzbPMCCEtfX,"4UXqAaa6dQYAk18Lv7PEgX","Sophomore Slump Or Comeback Of The Year","From Under The Cork Tree","Fall Out Boy",2005-05-03,203760,54,spotify:user:prancingoctopus,2023-12-03T21:35:29Z,"emo,modern rock,pop,rock",0.572,0.907,11,-3.387,1,0.0497,0.00637,0,0.231,0.557,133.026,4
0KzAbK6nItSqNh8q70tb0K,"6zvul52xwTWzilBZl6BUbT","Where Is My Mind?","Death to the Pixies","Pixies",1997-10-06,229226,77,spotify:user:prancingoctopus,2023-12-03T21:35:36Z,"alternative rock,boston rock,permanent wave,rock",0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,4
7cRR82VFtvy3FeqIrjEeFy,"7Ln80lUS6He07XvHI8qqHH","All My Own Stunts","Suck It and See","Arctic Monkeys",2011-06-06,232280,52,spotify:user:prancingoctopus,2023-12-03T21:35:44Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.511,0.943,2,-4.934,1,0.0537,0.00135,0.0181,0.187,0.531,127.283,4
70gbuMqwNBE2Y5rkQJE9By,"36QJpDe2go2KgaRleHCDTp","Going to California - Remaster","Led Zeppelin IV (Deluxe Edition)","Led Zeppelin",1971-11-08,212160,71,spotify:user:prancingoctopus,2023-12-03T21:35:54Z,"album rock,classic rock,hard rock,rock",0.503,0.265,2,-15.913,1,0.0333,0.943,0.045,0.0867,0.522,78.044,4
1j9rezdE3YeC7yktZXC1em,"7Ln80lUS6He07XvHI8qqHH","I Want It All","AM","Arctic Monkeys",2013-09-09,185406,67,spotify:user:prancingoctopus,2023-12-03T21:36:10Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.499,0.81,5,-5.579,1,0.0347,0.000637,0.0748,0.0625,0.288,131.052,4
2LGdO5MtFdyphi2EihANZG,"7Ln80lUS6He07XvHI8qqHH","Knee Socks","AM","Arctic Monkeys",2013-09-09,257563,78,spotify:user:prancingoctopus,2023-12-03T21:36:18Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4
5XeFesFbtLpXzIVDNQP22n,"7Ln80lUS6He07XvHI8qqHH","I Wanna Be Yours","AM","Arctic Monkeys",2013-09-09,183956,95,spotify:user:prancingoctopus,2023-12-03T21:36:45Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
7FmI3ygVG04KIhikMHKOKB,"3OsHwkxpSIEqqmYoQxZTT5,7gX22Ua3mEH2KXTCpIfoOP","A Little Priest","Sweeney Todd, The Demon Barber of Fleet Street, The Motion Picture Soundtrack","Johnny Depp,Helena Bonham Carter",2007-12-17,315013,45,spotify:user:prancingoctopus,2023-12-03T21:37:04Z,"hollywood",0.537,0.203,6,-14.7,1,0.0778,0.874,0,0.0576,0.38,105.925,3
1rNSLiEFpAF4amVhkzfTUG,"7FBcuc1gsnv6Y1nwFtNRCb","Blood - Hidden Track","The Black Parade","My Chemical Romance",2006-10-23,173533,54,spotify:user:prancingoctopus,2023-12-03T21:37:18Z,"emo,modern rock,pop punk,pov: indie,rock",0.739,0.405,4,-10.524,1,0.107,0.972,0,0.0699,0.827,123.497,4
4bPQs0PHn4xbipzdPfn6du,"20JZFwl6HVl6yg8a4H3ZqK","I Write Sins Not Tragedies","A Fever You Can't Sweat Out","Panic! At The Disco",2005-09-27,186634,75,spotify:user:prancingoctopus,2023-12-03T21:37:24Z,"modern rock,pop",0.569,0.83,9,-4.106,0,0.14,0.0807,0,0.114,0.609,170.094,4
0wJoRiX5K5BxlqZTolB2LD,"776Uo845nYHJpNaStv1Ds4","Purple Haze","Are You Experienced","Jimi Hendrix",1967-05-12,170813,73,spotify:user:prancingoctopus,2023-12-03T21:37:32Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4
5xw2cHVLw1rlDPp3cL9Zuv,"7Ln80lUS6He07XvHI8qqHH","She's Thunderstorms","Suck It and See","Arctic Monkeys",2011-06-06,234920,63,spotify:user:prancingoctopus,2023-12-03T21:37:46Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.505,0.898,7,-4.906,1,0.0329,0.000518,0.00236,0.173,0.731,118.929,4
3qligHT0ZCI1a9MoCcIjwP,"1YzCsTRb22dQkh9lghPIrp","You're My Thrill","Lover Man","Billie Holiday",1958-01-01,204493,32,spotify:user:prancingoctopus,2023-12-03T21:37:53Z,"adult standards,harlem renaissance,jazz,jazz blues,soul,swing,torch song,vocal jazz",0.285,0.223,9,-13.804,1,0.0347,0.62,0.00315,0.278,0.115,140.672,4
7EUcOIbJSePmXGvAe7G79C,"7Ln80lUS6He07XvHI8qqHH","Black Treacle","Suck It and See","Arctic Monkeys",2011-06-06,217440,60,spotify:user:prancingoctopus,2023-12-03T21:38:00Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.343,0.89,7,-5.759,1,0.0655,0.000821,0,0.0912,0.525,100.061,4
4atMrAadB7dS8xn9vfk9PQ,"7Ln80lUS6He07XvHI8qqHH","Fireside","AM","Arctic Monkeys",2013-09-09,181049,70,spotify:user:prancingoctopus,2023-12-03T21:38:07Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.538,0.953,9,-5.611,0,0.056,0.0234,0.00126,0.113,0.74,100.033,4
1bXLpqe49cqEpj88uPR4pu,"7Ln80lUS6He07XvHI8qqHH","Reckless Serenade","Suck It and See","Arctic Monkeys",2011-06-06,162746,57,spotify:user:prancingoctopus,2023-12-03T21:39:38Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.585,0.694,2,-6.632,1,0.0392,0.00037,0.0144,0.0724,0.785,127.966,4
